id,0,1
,0.9884817277452284,0.011518272254771648
a0ba142c.00e4.4ad9.8f2d.b53457bb21c8.,0.6383968178055819,0.3616031821944181
a0c52010.3ef6.4ec9.b944.e967b36da124.,2.3958124373280043e-10,0.9999999997604188
a0f5f7d4.88e0.4f3b.853b.e1e4f6bca748.,0.6781938462635595,0.3218061537364405
a10754e5.ff6e.4956.a654.0e17f854d7e8.,0.9974719897899297,0.0025280102100702904
a155ec07.2baf.404b.85bc.28330a8fee33.,0.8069990248423173,0.1930009751576827
a19219b1.db59.4493.83ef.e938e2ffdefd.,0.8844257041248336,0.1155742958751664
a1d5d861.951e.48c6.ae6a.acbae24c214d.,0.4481381012675396,0.5518618987324604
a210d103.3512.496c.82bf.515a6edcd7e7.,0.7057994282172149,0.2942005717827851
a2171910.1526.41fb.a57f.14e01c1afc67.,0.4681094381654033,0.5318905618345967
a273ebe0.bea5.40ee.acc3.a4f69c9fb3b0.,0.5670295524970856,0.43297044750291436
a2a33be8.232b.44bf.a003.349017a5bc5a.,0.999519534762093,0.0004804652379070412
a2eb131b.ee21.4502.b626.ee4cd42ef1ea.,0.08758158115139036,0.9124184188486096
a328f9b1.16f8.4b00.aebe.781ac3307109.,0.8328166056402899,0.1671833943597101
a32b6a6b.c776.473d.925a.c82421b1c5f1.,9.857986495731552e-05,0.9999014201350427
a460b3e4.34ad.4ec0.b921.254432ffe01e.,0.9317728408977928,0.06822715910220728
a4aaba48.26ef.4400.b3a0.9d6922ef76e7.,0.9170817627944566,0.08291823720554334
a4e355f9.b44d.43ab.ba1e.d76e0538f8fb.,0.9999024390701715,9.756092982848158e-05
a513e301.c015.4102.9418.620e5e576ebc.,0.0019647035665687484,0.9980352964334313
a56fd480.01e5.4d43.a38d.4bb89cc559b5.,0.5423638857377482,0.45763611426225176
a64e7f14.8136.4db2.91a6.458104519b17.,0.47884186583524335,0.5211581341647566
a690748c.596c.423b.97a9.e02a604adf55.,0.09975040093182708,0.9002495990681729
a6a8e43e.5110.461e.8e16.e53ab44dd612.,0.0004524463953318181,0.9995475536046682
a6ad90fe.ccfe.47ce.9e5a.95f5e7acf761.,0.012178680976173695,0.9878213190238263
a6e103f3.c0e2.4673.95ed.35bf7114ba9d.,0.3265168690698259,0.6734831309301741
a6fd39af.570e.4dcc.a3fd.62ed42192236.,0.3222122675423047,0.6777877324576953
a71446c9.ac16.43a3.bf7b.3847562b4808.,0.7270122644755114,0.27298773552448863
a7208747.f725.4d83.9fb0.e8e53b497938.,0.02073200797120034,0.9792679920287997
a7563741.4e31.403c.b753.98286dc9effa.,0.9989335901083478,0.0010664098916521691
a75663da.0a7f.4dd7.9435.84a0e01cafb2.,5.4688045314499334e-08,0.9999999453119547
a76ff905.be26.421a.9804.9244ee42bd87.,0.06540059238189533,0.9345994076181047
a772773c.9c24.4eb0.bd27.70c8a72b2f51.,5.366136511475439e-06,0.9999946338634885
a77f1d68.2d12.46f4.aaca.68ac2cd921d8.,0.993914329596446,0.006085670403553959
a82da9c2.5488.447f.a8e4.2612e3d34cb0.,0.003509559165326692,0.9964904408346733
a865bc94.a60d.4927.a842.8c0d6fced029.,0.005572507820224115,0.9944274921797759
a8832eae.f36d.4ac5.b4c6.f8411a85d926.,0.18010170314239438,0.8198982968576056
a8d7571b.7539.40ac.8be9.209aa54769d2.,0.0015733356125020581,0.9984266643874979
a92efe2e.fd0d.4e40.a90f.d0343b079d5d.,0.5586823764301596,0.4413176235698404
a94e8cae.cfd3.4f4a.bd6c.9cd80852128a.,0.0776783182181704,0.9223216817818296
a95832f5.fbd1.482c.951d.8bb37fa02a4c.,0.7764486207030966,0.2235513792969034
a97865ce.8a94.43aa.8998.4fc336300c77.,0.9682982517218907,0.03170174827810936
a995d6ba.19c7.498f.b2d8.3f9b4b4826a1.,0.0006846177709786128,0.9993153822290214
a9a869a7.cf10.4b94.9b04.d98a8d49b880.,0.5968091415626053,0.4031908584373946
a9d18d0c.c95b.41e9.8e6a.277c8654762d.,0.987225497288937,0.012774502711063002
a9d1ff39.da59.4c95.a402.1793e6c9f5e4.,0.8760679230705974,0.12393207692940252
a9f75c82.3489.4b20.bf60.59fe5ef83f21.,5.487394719649874e-05,0.9999451260528035
a9fbe593.42f7.4597.a61c.240408bbe203.,1.5165690092633355e-07,0.9999998483430991
aa09a5af.44cc.4f04.9ad9.d3b0a8b6aafc.,0.5552029679927333,0.4447970320072667
aa4a76e4.5348.479c.8beb.3e4e34e18ce9.,0.20600284380375078,0.7939971561962492
aab761be.87c9.41a2.99b8.8bed9032333c.,0.9973728343515845,0.0026271656484154944
aaf80230.460a.4f5a.8517.ae23b0ea8381.,0.7131654679379169,0.28683453206208304
aba86dd9.3af2.48b4.8051.c359fc0c33e9.,0.0007553369476762661,0.9992446630523237
abb7069d.2ead.4970.80e7.178fa8b4bb88.,0.045223244775605465,0.9547767552243945
abbc73c6.861b.48f7.8d6f.6ee9bf18a71f.,0.2291171695177877,0.7708828304822123
ac580c41.c1ff.4fa3.afac.fbdb30636ab2.,0.0009207888023239352,0.9990792111976761
acb3e352.b255.4c41.b90f.5e5ed2273b06.,0.006253418886478346,0.9937465811135217
adcc8dd9.0bb9.45eb.b44e.013c7167dd83.,0.48879094194602424,0.5112090580539758
adf6f517.d543.46f4.be85.ceeccb398723.,0.0006200147565148528,0.9993799852434851
ae10c40e.5a02.4f35.a43f.60ab2ccfd2c5.,0.36576747956998634,0.6342325204300137
ae46bb35.cc4c.48d8.92bc.c11ff1b1096e.,0.47969135445582944,0.5203086455441706
ae9e2486.4cc2.4bf6.bbeb.c467833080d7.,0.7272690555483667,0.27273094445163326
