# PNI
WDR89,0.00737
HSPD1,0.00644
VPS45,0.00587
PDLIM2,0.0055
AQP4,0.00537
HYPK,0.00495
SPEM2,0.00452
TMTC1,0.00448
PRSS23,0.00412
SRGN,0.00365
ATP6V0D2,0.00364
FGFRL1,0.0036
ZNF547,0.00338
SUMF1,0.00329
PRRC1,0.00307
ANKUB1,0.00298
CRYBG2,0.00287
LINC01916,0.00287
MUCL1,0.00286
USP17L23,0.00281
TMEM79,0.0028
KRTAP5-2,0.00274
C20orf144,0.00273
BRD8,0.00271
PLA2G2A,0.00265
PPP2R2DP1,0.00262
MGMT,0.0026
OLFML1,0.0026
C4orf45,0.00254
SPDYE20P,0.00249
APOBEC3B,0.00247
SLC15A5,0.00243
RN7SL88P,0.00241
GLIPR1,0.00237
RNA5SP466,0.00228
PTGES3L-AARSD1,0.00225
MIR4797,0.00222
SEMA4B,0.00222
RPUSD4,0.0022
SULT1A1,0.00219
LINC00330,0.0021
EZH2P1,0.00196
MEST,0.00195
RPL23AP57,0.00193
SH2B3,0.00189
PNRC2,0.00188
WEE1,0.00186
ROPN1L,0.00184
PTGDS,0.00184
TPST1,0.0018
UGT3A2,0.0018
ASPN,0.00177
EDN2,0.00175
CATSPER1,0.00171
SLC16A9,0.0017
RALY,0.00163
EVC2,0.00163
UPK1A,0.00161
LINC00910,0.00161
PPP1R14D,0.0016
DDX60,0.00156
SIN3B,0.00152
KRTAP21-3,0.0015
CUL4B,0.00145
CLPB,0.00142
KCNJ4,0.0014
UGT2B4,0.0014
CNOT6,0.00137
IMPG2,0.00136
ZNF202,0.00134
NLRP6,0.00133
UMODL1-AS1,0.00133
CUZD1,0.00132
TSPAN12,0.00129
TLR10,0.00128
CDC25C,0.00128
MBLAC2,0.00128
DMXL1,0.00127
MARCKS,0.00127
TEX38,0.00127
RN7SL740P,0.00127
IPO7,0.00125
RUNX1T1,0.00124
ABHD16B,0.00124
CD27,0.00123
NOS2,0.00123
SYNC,0.00122
AOX1,0.00121
MIR4650-2,0.00121
H1-6,0.00119
METTL15,0.00117
JAML,0.00117
SLC37A4,0.00115
FBXL22,0.00114
LEKR1,0.00114
PPP4R1,0.00113
RBPJL,0.00113
TLL1,0.00111
DNAJB11,0.00111
H4C8,0.00111
EPG5,0.00111
SEC24D,0.00109
DSN1,0.00109
WDR64,0.00108
FBLN2,0.00107
MYO1A,0.00107
P2RX4,0.00107
NCF1C,0.00105
CYP1B1,0.00105
RASAL1,0.00104
SLC22A14,0.00104
LINC00589,0.00104
TRPC4,0.00102
OSBPL11,0.00102
ZFP82,0.00102
TBC1D20,0.00101
CFAP73,0.001
ZDHHC12,0.001
CMTM7,0.00098
ERAL1,0.00098
DRD1,0.00098
FBXO43,0.00097
CRPPA,0.00097
IGKV7-3,0.00096
CBLN4,0.00096
UTP3,0.00096
OR51B5,0.00095
ZNF232,0.00094
PLD5,0.00094
EPHB1,0.00094
KCNE4,0.00093
TTC32,0.00093
PARD3,0.00093
STRIP1,0.00093
REG1A,0.00092
HNRNPA3,0.00092
TSEN2,0.00092
SLC12A7,0.00091
RWDD4P1,0.00091
REP15,0.0009
GNAI2,0.0009
MIR5700,0.0009
KCNH6,0.0009
LINC02258,0.00089
HCK,0.00089
FCRL2,0.00088
OCSTAMP,0.00088
OGFOD1P1,0.00088
BAHD1,0.00088
SYS1,0.00088
CEP104,0.00088
HDAC9,0.00087
MOCS3,0.00087
EML1,0.00087
DNAH9,0.00087
ADGRL3,0.00087
SUCLA2P2,0.00087
EFCAB3,0.00086
