id,0,1
,0.37022707411184275,0.6297729258881573
a0ba142c.00e4.4ad9.8f2d.b53457bb21c8.,0.5004364724986647,0.4995635275013352
a0c52010.3ef6.4ec9.b944.e967b36da124.,0.45155869816507477,0.5484413018349252
a0f5f7d4.88e0.4f3b.853b.e1e4f6bca748.,0.5018098303389668,0.49819016966103324
a10754e5.ff6e.4956.a654.0e17f854d7e8.,0.5609411093304055,0.4390588906695944
a155ec07.2baf.404b.85bc.28330a8fee33.,0.49842395505583403,0.501576044944166
a19219b1.db59.4493.83ef.e938e2ffdefd.,0.47392784355404993,0.5260721564459501
a1d5d861.951e.48c6.ae6a.acbae24c214d.,0.49917485308254894,0.5008251469174511
a210d103.3512.496c.82bf.515a6edcd7e7.,0.5012960029658471,0.4987039970341529
a2171910.1526.41fb.a57f.14e01c1afc67.,0.49125286717774885,0.5087471328222511
a273ebe0.bea5.40ee.acc3.a4f69c9fb3b0.,0.47706938897548123,0.5229306110245188
a2a33be8.232b.44bf.a003.349017a5bc5a.,0.3805443099384229,0.6194556900615771
a2eb131b.ee21.4502.b626.ee4cd42ef1ea.,0.4654793816235372,0.5345206183764628
a328f9b1.16f8.4b00.aebe.781ac3307109.,0.4728803634718184,0.5271196365281816
a32b6a6b.c776.473d.925a.c82421b1c5f1.,0.0018290864335633872,0.9981709135664366
a460b3e4.34ad.4ec0.b921.254432ffe01e.,0.4895753338177411,0.5104246661822589
a4aaba48.26ef.4400.b3a0.9d6922ef76e7.,0.4493358062804198,0.5506641937195802
a4e355f9.b44d.43ab.ba1e.d76e0538f8fb.,0.4321326184020243,0.5678673815979757
a513e301.c015.4102.9418.620e5e576ebc.,0.1568226227556635,0.8431773772443365
a56fd480.01e5.4d43.a38d.4bb89cc559b5.,0.4263343773134425,0.5736656226865575
a64e7f14.8136.4db2.91a6.458104519b17.,0.4933862421833116,0.5066137578166884
a690748c.596c.423b.97a9.e02a604adf55.,0.061283648966780624,0.9387163510332194
a6a8e43e.5110.461e.8e16.e53ab44dd612.,0.4625730880860468,0.5374269119139532
a6ad90fe.ccfe.47ce.9e5a.95f5e7acf761.,0.10020498916993714,0.8997950108300629
a6e103f3.c0e2.4673.95ed.35bf7114ba9d.,0.4149240483471621,0.5850759516528379
a6fd39af.570e.4dcc.a3fd.62ed42192236.,0.4605360818822145,0.5394639181177855
a71446c9.ac16.43a3.bf7b.3847562b4808.,0.4986043943443558,0.5013956056556442
a7208747.f725.4d83.9fb0.e8e53b497938.,0.372912086713059,0.627087913286941
a7563741.4e31.403c.b753.98286dc9effa.,0.4837119991354024,0.5162880008645976
a75663da.0a7f.4dd7.9435.84a0e01cafb2.,0.012767712108806673,0.9872322878911933
a76ff905.be26.421a.9804.9244ee42bd87.,0.440691621738847,0.559308378261153
