# LVI
PDRG1,0.0045
LARP4P,0.00334
OR4D6,0.00333
TLE3,0.00269
DCT,0.00266
COL13A1,0.00247
ERGIC2,0.00232
HIVEP1,0.00224
MIR4747,0.00223
LOXL4,0.00212
GPATCH3,0.0021
ZMYM6,0.00208
MIR3161,0.00199
PUDP,0.00196
TSG101,0.00194
USH1C,0.00193
HNRNPA3,0.00186
FTL,0.00185
RFPL3,0.00184
ACPP,0.00183
DUXAP7,0.00182
CYP2C9,0.00179
NYX,0.00178
ATP5PBP6,0.00177
DHX30,0.00174
CIRBP,0.00174
LINC01327,0.00171
PLPP2,0.0017
NKAIN4,0.00166
OAF,0.00166
LINC02590,0.00165
IL13RA1,0.00165
HSD3BP4,0.00165
DCXR,0.00164
NDUFA5P8,0.0016
NUP50-DT,0.00156
ANKRD18DP,0.00156
FER1L4,0.00154
SLC47A1,0.00153
LINC01699,0.00152
ELOCP28,0.00152
TSPAN13,0.00152
TRAJ29,0.00151
CRPPA,0.00148
MTATP6P18,0.00146
GPD2,0.00144
YAP1P1,0.00143
SUPV3L1,0.00142
CECR2,0.00141
MGST2,0.00141
FGL2,0.0014
POF1B,0.0014
MTIF2,0.00139
ZNF280B,0.00139
C17orf50,0.00137
RAB1C,0.00136
CCDC141,0.00134
SYF2,0.00131
RIMS4,0.0013
RAD51D,0.0013
MUC5B-AS1,0.00129
MCM10,0.00128
VIPR1,0.00128
ASCC3,0.00128
SLC16A14,0.00128
HSPE1P1,0.00126
TEX51,0.00126
GLTP,0.00126
PAGE2,0.00125
WTIP,0.00124
ANKRD24,0.00124
MSH5-SAPCD1,0.00123
SLC38A11,0.00122
DYNLL2,0.00121
SH2B2,0.0012
ZNF316,0.0012
RNA5SP23,0.00119
OR7E23P,0.00118
REG1B,0.00118
HSPD1,0.00115
RPSAP35,0.00115
MIR4674,0.00114
MGMT,0.00113
PCP4,0.00113
TNRC6A,0.00111
SHC4,0.0011
CAPN2,0.0011
SLC16A6,0.0011
DPP10-AS1,0.0011
SLC2A3,0.00109
TRAJ11,0.00108
RN7SL652P,0.00107
SNX22,0.00107
SMN2,0.00107
IFT22,0.00106
CCL20,0.00106
RBMY2EP,0.00106
CEP78,0.00105
ASPM,0.00105
TSC22D1,0.00105
IGHG1,0.00104
CNTROB,0.00104
GGH,0.00104
ZIC1,0.00103
KIR3DL1,0.00103
TMEM132B,0.00103
CHCHD4P3,0.00103
ACOX3,0.00102
NRN1L,0.00102
ARHGEF7-AS1,0.00102
PGM5P4,0.00102
TEFM,0.00101
IL12A-AS1,0.00101
RSL24D1,0.00101
ZNF516,0.001
LINC00645,0.001
LINC02157,0.001
SUCLA2P1,0.001
TBC1D10B,0.001
LAG3,0.001
PRKCQ-AS1,0.001
ARL11,0.00099
TPPP,0.00099
GREB1L,0.00099
NCK2,0.00099
NDUFAF4,0.00099
OR7E91P,0.00099
SMARCAL1,0.00099
STAT1,0.00098
NEK4P3,0.00098
YRDC,0.00098
TNNT1,0.00097
OR52B2,0.00096
RWDD2B,0.00096
MED12L,0.00096
MCMBP,0.00096
AKR1C8P,0.00096
MORN1,0.00095
SOWAHC,0.00095
TUBGCP4,0.00095
FSCN3,0.00095
CACTIN,0.00094
MIR4292,0.00094
C6orf201,0.00094
WRNIP1,0.00094
S100A11,0.00094
PHRF1,0.00094
GXYLT1,0.00094
LINC02462,0.00094
MIR3672,0.00093
ZNF337,0.00093
PLP1,0.00093
EEF1A1,0.00093
ZNF362,0.00093
C20orf202,0.00093
GBP1,0.00093
MFSD4B,0.00092
RTF1,0.00092
RGS8,0.00092
MAST2,0.00092
SPATA16,0.00092
UPK1A,0.00091
ZNF501,0.00091
PSMC1P13,0.00091
TCHHL1,0.00091
POLD2,0.00091
RNF113A,0.00091
CLRN1,0.00091
PHYHIPL,0.0009
TRIM54,0.0009
DENND1A,0.0009
PCMT1,0.0009
FAM89B,0.0009
SLC29A1,0.0009
EMX1,0.0009
ADGRD1,0.0009
KCNA3,0.00089
PLVAP,0.00089
NEK2,0.00089
LINC00210,0.00089
TDRD1,0.00089
RNU6ATAC12P,0.00089
ISCA1P4,0.00089
RN7SL453P,0.00089
ECM2,0.00089
EPB41,0.00089
KIF20B,0.00089
RN7SL708P,0.00089
MKRN1,0.00089
MFSD10,0.00088
TRAJ26,0.00088
QSOX1,0.00088
MIR3151,0.00088
GP2,0.00088
ZNF971P,0.00088
NEK8,0.00088
ASB4,0.00088
ELF4,0.00088
AGGF1P9,0.00088
PLA1A,0.00088
B3GNT2,0.00088
OR4N5,0.00087
LINC02716,0.00087
OR7E87P,0.00087
B4GALT1-AS1,0.00087
PLET1,0.00087
TRAJ23,0.00087
ZFHX2-AS1,0.00087
SPAG4,0.00087
FAM13A,0.00087
KCNJ4,0.00087
EPHX2,0.00087
ZDHHC20P1,0.00087
OR5AC4P,0.00086
XPA,0.00086
TRAJ14,0.00086
GSK3B,0.00086
SYBU,0.00086
TMEM238L,0.00086
DKKL1,0.00086
WDR4,0.00086
VAMP2,0.00086
MIR6877,0.00086
NPR2,0.00086
LINS1,0.00086
EIF4HP1,0.00086
DEFA6,0.00086
GCH1,0.00086
HSD17B13,0.00086
EMC6,0.00086
PRR4,0.00086
POU3F2,0.00086
KRT8P34,0.00085
HK2,0.00085
DDX41,0.00085
STX11,0.00085
TTC22,0.00085
NUTF2P8,0.00085
TMEM132E,0.00084
PIGT,0.00084
VN1R68P,0.00084
MRPL1,0.00084
HNRNPA3P4,0.00084
IRX1,0.00084
PITPNM2,0.00084
CWC22,0.00084
DHX36,0.00083
CDS2,0.00083
TESPA1,0.00083
ESPL1,0.00083
C3P1,0.00083
ST6GALNAC6,0.00083
PWWP2AP1,0.00083
DHX40P1,0.00083
RORB,0.00083
ELAVL2,0.00083
ATP5MGL,0.00083
PDCD6IPP2,0.00083
LINC00523,0.00082
BICRA-AS1,0.00082
CRHR1,0.00082
WASHC2C,0.00082
RPSAP67,0.00082
NNT,0.00082
GTF2E2,0.00082
R3HDM2,0.00082
SLC35B3,0.00082
RPL29P28,0.00082
PLXNB1,0.00082
R3HDML,0.00082
OR51B5,0.00082
RN7SL122P,0.00082
KLF13,0.00081
PRCC,0.00081
GGPS1,0.00081
RPS27AP3,0.00081
HAMP,0.00081
OR9Q2,0.00081
DDX3P3,0.00081
FAM90A4P,0.00081
IL1RL2,0.00081
SELENOO,0.00081
ARHGAP11A,0.00081
MATN1-AS1,0.00081
