# LVI
PDRG1,0.00523
OR4D6,0.00348
TLE3,0.0033
LOXL4,0.00327
LARP4P,0.00318
COL13A1,0.00303
ERGIC2,0.00296
HNRNPA3,0.00261
FTL,0.00247
ZMYM6,0.00241
MSH5-SAPCD1,0.00239
DUXAP7,0.00236
MIR4747,0.00234
CYP2C9,0.00228
ATP5PBP6,0.00226
CECR2,0.00225
USH1C,0.00224
MIR3161,0.00224
CRPPA,0.00214
ACPP,0.0021
DHX30,0.00209
PLPP2,0.00209
POF1B,0.00208
TSG101,0.00207
GPATCH3,0.00205
NUP50-DT,0.00205
ZNF280B,0.00199
RAB1C,0.00197
DCXR,0.00195
PUDP,0.00194
DYNLL2,0.00193
RFPL3,0.00193
GPD2,0.00191
FGL2,0.00188
LINC02590,0.00186
MTATP6P18,0.00186
YAP1P1,0.00182
OAF,0.00182
C17orf50,0.00182
CIRBP,0.00181
NKAIN4,0.00177
HSD3BP4,0.00177
IL13RA1,0.00176
GREB1L,0.00174
VIPR1,0.00173
RAD51D,0.00172
SLC38A11,0.00167
SLC16A14,0.00165
WTIP,0.00164
CCDC141,0.00163
SLC47A1,0.00162
OR7E23P,0.00161
MIR4674,0.00161
RIMS4,0.0016
TRAJ29,0.00159
REG1B,0.00159
ZNF316,0.00156
SH2B2,0.00155
NEK2,0.00155
IFT22,0.00155
MORN1,0.00154
ANKRD24,0.00154
SUPV3L1,0.00152
IL12A-AS1,0.00151
MAST2,0.00151
PCP4,0.00149
MTIF2,0.00148
TNRC6A,0.00148
LINC01699,0.00148
HSPE1P1,0.00147
OR52B2,0.00147
LINC02157,0.00147
TUBGCP4,0.00147
TPPP,0.00145
PAGE2,0.00143
ECM2,0.00143
NCK2,0.00142
OR5AC4P,0.00141
SLC2A3,0.0014
CEP78,0.00139
HSPD1,0.00139
MCM10,0.00138
FER1L4,0.00138
SLC16A6,0.00138
ZNF337,0.00136
RN7SL652P,0.00136
CCL20,0.00136
PLXNB1,0.00136
SLC29A1,0.00135
SUCLA2P1,0.00134
PHYHIPL,0.00133
ZNF362,0.00133
UPK1A,0.00132
IGHG1,0.00131
RN7SL453P,0.00131
CDS2,0.0013
TRAJ11,0.00129
CAMSAP2,0.00129
LINC00210,0.00128
SYF2,0.00127
MFSD10,0.00126
RPP25L,0.00126
EEF1A1,0.00126
SHC4,0.00126
RNU6ATAC12P,0.00125
TCEAL8,0.00125
CAPN2,0.00125
PHRF1,0.00124
CACTIN,0.00123
KRT8P34,0.00123
TEX51,0.00123
MIR6877,0.00123
EMC6,0.00123
OR7E87P,0.00122
RTF1,0.00122
ZNF501,0.00122
SOWAHC,0.00122
ASCC3,0.00122
TEFM,0.00121
WDR4,0.00121
CEP170P1,0.00121
EMC3,0.00121
CYHR1,0.0012
TMEM238L,0.0012
TDRD1,0.0012
PTK6,0.00119
CRHR1,0.00118
TRAJ14,0.00118
KDF1,0.00118
HSD17B13,0.00118
OR9Q2,0.00117
ESPL1,0.00117
NRN1L,0.00117
RPL29P28,0.00117
AGGF1P9,0.00117
TMEM132E,0.00116
ACOX3,0.00116
ZNF971P,0.00116
