# LVI
TLE3,0.00545
LARP4P,0.00538
ERGIC2,0.00441
ZMYM6,0.00425
USH1C,0.00397
FTL,0.00389
MSH5-SAPCD1,0.00355
GPATCH3,0.00346
PLPP2,0.00345
CYP2C9,0.00341
MIR3161,0.00338
DUXAP7,0.00331
ZNF280B,0.00329
HNRNPA3,0.00326
CECR2,0.00321
ATP5PBP6,0.00321
GPD2,0.0032
FGL2,0.00315
NUP50-DT,0.00311
PUDP,0.00299
YAP1P1,0.00298
TNRC6A,0.00293
DHX30,0.00292
CRPPA,0.00285
LINC02590,0.00285
SLC38A11,0.00283
OR7E23P,0.00277
TRAJ29,0.00275
OAF,0.00272
SUPV3L1,0.00268
NKAIN4,0.00268
CIRBP,0.00266
DYNLL2,0.00265
GREB1L,0.00263
CCDC141,0.00252
HSPE1P1,0.00252
KRT8P34,0.00245
VIPR1,0.00245
PAGE2,0.00242
NCK2,0.00242
OR52B2,0.00235
ZNF362,0.00235
TRAJ11,0.0023
CEP78,0.00229
ZNF501,0.00227
RNA5SP23,0.00223
TEX51,0.00221
FAM89B,0.0022
IFT22,0.00219
OR4N5,0.00218
SHC4,0.00217
RTF1,0.00215
MCM10,0.00215
MICU1,0.00214
CCL20,0.00214
ZIC1,0.00213
OR5AC4P,0.00212
SH2B2,0.00211
NEK2,0.00211
SUCLA2P1,0.00209
EMC3,0.00209
TPPP,0.00208
TDRD1,0.00208
ACOX3,0.00206
HSPD1,0.00206
MTIF2,0.00205
MRPL1,0.00205
SOWAHC,0.00205
NRN1L,0.00204
LINC02157,0.00204
SLC2A3,0.00203
LINC00210,0.00202
TRAJ26,0.00201
GP2,0.00201
PHRF1,0.002
MIR5692C1,0.00198
CYLD,0.00197
VAMP2,0.00197
TOMM22P2,0.00197
MORN1,0.00196
TRAJ14,0.00196
LINS1,0.00195
TEFM,0.00194
PABPC1,0.00193
ASPM,0.00193
PHYHIPL,0.00192
MFSD4B,0.00192
TESPA1,0.00192
SKP1P1,0.00191
EIF4A1P2,0.00191
MIR6877,0.0019
ZNF516,0.00189
SEPTIN7-AS1,0.00189
GPD1L,0.00188
CDS2,0.00188
IL1RL2,0.00188
METTL21AP1,0.00188
UPK1A,0.00187
MFSD10,0.00186
EEF1A1,0.00186
WDR4,0.00186
TRIM54,0.00186
CUL4B,0.00186
STAT1,0.00186
NPR2,0.00186
SLC5A1,0.00185
ZNF141,0.00185
PLP1,0.00184
OR7E87P,0.00184
RNFT2,0.00184
LENG1,0.00183
DIO2-AS1,0.00183
RAB26,0.00183
PTK6,0.00182
CAMSAP2,0.00182
LINC00310,0.00182
IL12A-AS1,0.00182
RBBP4,0.00182
XPA,0.00181
C8orf48,0.00181
LINC00523,0.0018
CACTIN,0.0018
DCAF6,0.0018
TBC1D28,0.0018
EVPLL,0.0018
RGS8,0.0018
FRMPD4,0.00179
QSOX2,0.00179
TSC22D1,0.00179
LRRC74B,0.00178
TMEM210,0.00178
AHCYL2,0.00177
MIRLET7C,0.00177
NNT,0.00177
TARS2,0.00177
SLC12A5,0.00177
RNU6ATAC12P,0.00177
KCNA3,0.00176
TMEM238L,0.00176
SETD2,0.00176
TMEM132E,0.00175
RXRA,0.00175
SELENOO,0.00175
MIIP,0.00174
PRCC,0.00174
NENF,0.00174
ARL11,0.00174
DGCR10,0.00174
PALB2,0.00174
RPSAP67,0.00174
ADGRF1,0.00173
DRP2,0.00173
B4GALT1-AS1,0.00173
ISG20,0.00173
CDHR5,0.00173
PLVAP,0.00172
IRX3,0.00172
ADAMTS6,0.00172
RWDD2B,0.00172
DCTN2,0.00171
RARRES2P2,0.00171
NPIPA2,0.00171
TUBB2B,0.00171
THSD7A,0.00171
YBX2,0.00171
WRNIP1,0.00171
FAM221B,0.00171
MIR3672,0.0017
GSK3B,0.0017
RPP40,0.0017
ST6GALNAC6,0.0017
ARRDC3,0.00169
FGD1,0.00169
CYHR1,0.00168
RPP25L,0.00168
LINC02716,0.00168
PIK3R3,0.00168
VWA8,0.00168
